customer_id,age,income,signup_channel,country,account_duration,last_login_days,num_transactions,support_tickets,premium_user,satisfaction_score,target
CUST100824,28,25206.22,referral,UK,5,208,13,2,Y,4,1
CUST100825,35,68046.69,app,US,35,277,12,3,Y,3,0
CUST100826,64,37179.91,web,India,21,205,8,0,No,5,1
CUST100827,29,55025.56,APP ,US,4,,17,3, NO ,2,0
CUST100828,26,50119.46,web,Canada,49,327,12,0, YES ,4,0
CUST100829,27,65055.64,APP ,US,48,97,5,4,no,5,0
CUST100830,75,82812.33, Referral,Canada,16,,4,1, YES ,5,0
CUST100831,61,30644.53,referral,UK,57,364,12,0,Y,1,0
CUST100832,34,40266.29,app,US,31,349,7,0,yes,3,0
CUST100833,78,52836.39, Referral,US,26,335,12,1, YES ,1,0
CUST100834,55,33419.7,app,Germany,52,93,13,3,yes,1,1
CUST100835,24,61732.74,referral,UK,35,79,10,5,No,2,1
CUST100836,63,62650.59,Web,Germany,6,37,9,2, YES ,3,1
CUST100837,30,58391.74,web,Canada,33,227,16,2,No,2,0
CUST100838,57,53548.73,web,Canada,21,133,14,1,No,5,0
CUST100839,59,70545.63,app,UK,16,195,13,3, NO ,2,0
CUST100840,26,32665.62,app,Canada,47,281,10,4,Y,5,0
CUST100841,67,50979.02,app,UK,39,100,13,2,no,1,1
CUST100842,44,38917.96,referral,Canada,34,74,8,2,N,2,0
CUST100843,75,63348.74,Web,India,42,293,5,1,N,3,1
CUST100844,19,22499.88,web,US,57,207,17,4,No,2,1
CUST100845,22,49578.74, Referral,India,15,82,9,3,Yes,5,1
CUST100846,46,55028.58,APP ,UK,6,142,9,1,No,4,0
CUST100847,54,35787.62,referral,UK,2,55,10,2, NO ,3,1
CUST100848,55,40607.15,web,India,24,360,14,0, YES ,5,1
CUST100849,36,50230.68,Web,US,56,286,8,0,N,4,1
CUST100850,25,64326.45,referral,US,49,210,15,2,N,3,0
CUST100851,65,34506.96, Referral,Germany,28,178,11,1,N,4,0
CUST100852,62,37123.25,web,Canada,1,57,5,1, NO ,1,0
CUST100853,18,66883.82,referral,Germany,1,72,7,3, NO ,,1
CUST100854,39,45905.37,web,US,28,214,7,0,Y,2,1
CUST100855,69,38336.91,web,India,36,265,9,3,no,,0
CUST100856,34,60930.27,Web,Canada,20,72,14,3,No,2,1
CUST100857,24,42677.05,APP ,India,48,270,11,0,yes,2,1
CUST100858,42,65411.32,Web,Germany,8,353,10,3,No,4,0
CUST100859,62,40044.19,web,UK,1,233,9,4,No,3,0
CUST100860,21,47606.08,referral,India,26,318,7,3,no,3,0
CUST100861,53,64174.57, Referral,Germany,51,18,13,2,Yes,2,1
CUST100862,23,46606.09,Web,Germany,43,112,21,4, NO ,1,0
CUST100863,77,61340.8,APP ,Germany,49,62,11,2,No,5,1
CUST100864,48,49016.79,web,UK,25,183,2,1,No,2,0
CUST100865,36,79725.38, Referral,UK,10,276,15,2,N,2,0
CUST100866,78,73531.68,Web,UK,12,161,9,1, NO ,1,0
CUST100867,61,30078.56,Web,Canada,41,242,15,2,Y,5,0
CUST100868,71,57833.66,Web,UK,7,144,14,1,no,4,0
CUST100869,56,37753.94,Web,UK,12,145,10,0,Y,,0
CUST100870,44,52872.6, Referral,UK,47,80,13,2,N,,0
CUST100871,27,51025.56,referral,India,40,321,10,1,No,5,0
CUST100872,43,34169.19,APP ,UK,17,320,10,0,No,4,0
CUST100873,36,65877.27,APP ,Canada,5,,9,3,yes,2,0
CUST100874,56,53049.54,web,Germany,14,312,13,4,Y,2,0
CUST100875,79,45729.75,app,India,34,,10,3,N,1,0
CUST100876,20,43428.35,referral,US,48,175,15,3,no,5,1
CUST100877,62,52096.65,web,UK,17,68,10,2, YES ,2,0
CUST100878,30,56118.88,web,Germany,35,,10,1, YES ,2,0
CUST100879,67,48125.36,Web,Germany,55,118,5,0, YES ,1,1
CUST100880,45,7512.21,app,India,1,203,9,3,No,5,1
CUST100881,79,50253.36,app,US,59,54,13,0,yes,1,0
CUST100882,75,28377.77,referral,Canada,50,37,7,2,yes,1,0
CUST100883,37,46858.21,app,Germany,50,242,11,3, YES ,4,1
CUST100884,45,28931.54,web,Germany,36,200,9,0,Yes,1,1
CUST100885,25,28752.54,app,Germany,15,235,7,2,no,5,0
CUST100886,78,68526.83,app,Germany,19,14,6,2, YES ,2,0
CUST100887,58,45198.62,APP ,India,51,143,14,0,yes,2,0
CUST100888,56,44050.07,web,US,42,76,8,2,no,4,0
CUST100889,18,57237.86, Referral,Germany,5,,14,4, YES ,5,1
CUST100890,20,44441.14,app,Canada,19,262,16,0,No,2,0
CUST100891,30,81557.09,app,Canada,43,184,6,1, YES ,1,0
CUST100892,45,45904.7,Web,UK,39,54,12,1, NO ,3,1
CUST100893,79,55476.88,app,Germany,5,307,6,0,Yes,3,0
CUST100894,74,64564.12,app,Germany,52,3,10,1,N,3,0
CUST100895,77,74033.8,APP ,Germany,12,,8,1, NO ,3,0
CUST100896,66,38869.91,web,Germany,19,,11,2, NO ,1,0
CUST100897,42,43730.55,referral,Germany,47,229,14,4,no,2,1
CUST100898,73,69118.88,web,Canada,12,285,9,1, NO ,4,0
CUST100899,50,62150.93,Web,US,36,137,12,2,N,1,0
CUST100900,55,66127.64,web,US,12,102,15,0,Yes,2,0
CUST100901,70,29469.43,app,UK,18,6,14,0,N,5,1
CUST100902,23,73220,Web,Canada,49,163,8,3,no,2,0
CUST100903,75,38578.89,web,Germany,51,364,5,1,N,2,0
CUST100904,61,52884.39,Web,US,48,275,6,1,no,2,1
CUST100905,62,47776.66,referral,India,43,48,11,5,Y,1,1
CUST100906,49,36822.76,web,India,34,95,8,2, NO ,2,1
CUST100907,62,28811.96, Referral,India,48,58,12,2,Yes,,0
CUST100908,78,23842.28,app,Germany,33,230,6,0,no,5,0
CUST100909,64,51785.28,Web,Germany,49,176,12,0,Y,5,0
CUST100910,38,27120.21, Referral,UK,18,89,9,2,Y,3,1
CUST100911,33,32992.77, Referral,UK,57,281,9,0,Yes,1,1
CUST100912,71,46729.46,APP ,UK,29,35,8,1,No,2,1
CUST100913,38,10417.87,Web,India,45,170,11,2,Yes,,1
CUST100914,28,61684.7, Referral,Germany,5,125,15,3,no,3,0
CUST100915,77,13851.68,APP ,India,25,298,8,3,No,,1
CUST100916,54,48839.41, Referral,UK,24,354,9,4, NO ,3,1
CUST100917,53,50225.29,app,Germany,29,203,9,1,Yes,3,1
CUST100918,52,58070.93,referral,Canada,59,288,13,3,Yes,1,1
CUST100919,36,49374.79,APP ,US,38,355,9,0, NO ,4,0
CUST100920,37,80268.62,referral,US,33,96,9,0,Yes,3,0
CUST100921,74,53244.75,Web,UK,10,237,12,1, NO ,5,0
CUST100922,35,65804.19,app,India,37,172,7,4,Yes,3,0
CUST100923,64,39148.06,APP ,Canada,33,300,9,1,No,1,0
CUST100924,58,51811.35,Web,Germany,23,87,8,1,no,1,1
CUST100925,66,73213.55, Referral,India,58,350,14,6,Y,,1
CUST100926,31,46434.57,web,UK,11,16,12,0,Yes,4,1
CUST100927,32,52883.52,Web,India,24,139,13,0, NO ,5,0
CUST100928,48,64712.8,referral,UK,24,253,11,2,Y,5,0
CUST100929,18,38866.56,app,US,7,277,6,2,Y,3,0
CUST100930,70,17576.6,app,US,50,150,6,2,Y,4,0
CUST100931,71,53833.6,Web,India,21,345,13,0,Yes,5,0
CUST100932,71,64830.04, Referral,Canada,20,333,11,0,Yes,3,1
CUST100933,20,29728.31,web,Germany,53,139,8,0,N,2,0
CUST100934,33,60053.3,referral,UK,10,113,5,1,Yes,3,0
CUST100935,40,60154.5,Web,Germany,25,67,9,1, YES ,5,0
CUST100936,74,15897.56,Web,US,47,178,13,0,Yes,3,1
CUST100937,28,35955.67,app,Canada,36,124,8,3,yes,2,1
CUST100938,29,44062.57,referral,Canada,48,312,6,0,no,5,1
CUST100939,27,47305.64,web,Germany,47,310,12,1,yes,3,1
CUST100940,49,38852.99,app,US,15,337,9,0,N,5,0
CUST100941,33,38044.96,Web,Germany,44,362,12,2, YES ,3,1
CUST100942,25,75072.24,app,India,40,357,10,1,No,1,0
CUST100943,55,48386.61,app,Canada,40,232,17,2, YES ,5,0
CUST100944,29,39574.35,APP ,Canada,50,146,5,2,yes,5,0
CUST100945,41,49382.46,app,India,6,110,8,3,yes,5,1
CUST100946,45,58056.36, Referral,US,37,362,11,1,yes,5,1
CUST100947,70,50774.4,app,Canada,2,357,8,2,no,3,0
CUST100948,25,46914.09, Referral,UK,12,237,12,2,Y,4,0
CUST100949,75,40249.75,referral,UK,58,2,4,3,No,3,1
CUST100950,45,40068.04,app,US,4,210,5,3,No,2,0
CUST100951,53,41032.87,web,India,23,24,13,2, YES ,1,1
CUST100952,43,55082.22, Referral,Germany,13,330,13,2,no,3,0
CUST100953,25,35087.3, Referral,US,17,183,17,0,N,3,0
CUST100954,75,55899.04,Web,Germany,31,60,7,0, YES ,,0
CUST100955,77,71194.92,referral,US,16,122,5,3,yes,2,0
CUST100956,67,54885.61,app,UK,41,54,12,0,Y,5,1
CUST100957,45,44456.22,web,India,26,162,11,1, YES ,5,1
CUST100958,45,30528.1,Web,UK,28,186,12,6, YES ,4,0
CUST100959,54,73671.6,referral,India,1,38,13,3,Yes,1,1
CUST100960,58,32449.74, Referral,Germany,47,184,9,3, YES ,4,1
CUST100961,53,62728.43,web,US,12,82,9,1,no,5,0
CUST100962,44,59577.77,app,Canada,37,194,7,2,N,1,0
CUST100963,71,46448.47,APP ,Canada,55,,10,2,Y,3,0
CUST100964,34,46055.32,APP ,India,56,112,11,1,N,2,0
CUST100965,26,22464.33,referral,India,50,229,10,0,no,,0
CUST100966,50,54950.98,web,UK,20,282,5,0,no,2,1
CUST100967,70,59298.89,Web,Canada,2,,8,4,Yes,5,0
CUST100968,37,33663.8,web,UK,36,154,11,2,N,1,0
CUST100969,30,47662.68, Referral,Germany,15,164,9,2,Y,3,0
CUST100970,45,50567.93,APP ,Canada,38,,11,0,N,1,0
CUST100971,65,58768.59,referral,Germany,22,238,8,2, YES ,2,0
CUST100972,46,50057.05,app,US,44,136,7,2,N,2,0
CUST100973,30,25605.21,web,UK,50,338,13,1, NO ,3,0
CUST100974,63,42050.93,APP ,India,32,265,14,3,yes,3,0
CUST100975,52,53369.39,Web,Canada,59,186,10,0,N,1,0
CUST100976,78,62622.93,referral,UK,20,39,14,1,Y,4,0
CUST100977,23,40735.45,app,India,36,309,8,0, YES ,,0
CUST100978,35,82814.75,web,US,33,166,12,4,Y,2,0
CUST100979,68,21582.9,Web,Canada,15,259,12,1, NO ,1,0
CUST100980,22,41544.5,app,Germany,50,142,12,1, NO ,5,0
CUST100981,64,48754.5, Referral,US,46,203,14,1,yes,1,0
CUST100982,42,46988.76,APP ,India,3,175,13,1,Yes,1,0
CUST100983,19,31517.87, Referral,Canada,29,261,13,2,Y,5,0
CUST100984,27,56717.93,APP ,Canada,47,251,5,1,N,2,1
CUST100985,73,55566.41,Web,US,27,,7,2,N,3,0
CUST100986,47,50719.42, Referral,Canada,5,199,13,2,yes,1,0
CUST100987,67,54977.66,APP ,India,59,198,12,1,no,4,0
CUST100988,76,43643.35,referral,US,56,195,17,1,no,3,1
CUST100989,62,25739.56,Web,Germany,31,313,4,0, YES ,4,1
CUST100990,22,39250.4,APP ,US,22,76,7,2,yes,,0
CUST100991,72,52355.82,web,US,35,18,10,0,no,4,0
CUST100992,73,52441.17,APP ,Germany,54,61,8,1,Y,3,0
CUST100993,50,50620.69, Referral,India,7,326,6,1,yes,4,0
CUST100994,71,58230.62,referral,UK,6,280,10,1,N,,0
CUST100995,18,41282.81,app,UK,26,249,6,4, YES ,3,0
CUST100996,35,50400.22,app,Germany,54,226,15,0, YES ,3,0
CUST100997,49,58581.39,APP ,India,1,126,8,1, NO ,3,0
CUST100998,64,48726.65,app,Canada,19,57,8,3,Y,3,0
CUST100999,66,31350.14,APP ,Germany,7,203,12,4,No,5,1
CUST101000,28,35577.67,referral,UK,36,242,5,0,Yes,1,0
CUST101001,38,62462.78,app,India,12,331,10,0,N,,1
CUST101002,43,70887.08, Referral,US,20,325,8,0,N,2,0
CUST101003,42,67629.25, Referral,India,23,251,9,4,Yes,4,0
CUST101004,39,53482.34,web,India,25,321,11,1,Yes,3,1
CUST101005,76,31953.01,APP ,UK,30,198,2,1,yes,3,0
CUST101006,44,49904.73,app,UK,59,342,12,1,No,1,0
CUST101007,66,73433.83, Referral,Canada,29,239,9,2, NO ,3,0
CUST101008,30,59277.33,referral,Canada,31,138,17,1,Yes,5,0
CUST101009,50,46887.84,referral,Germany,18,121,7,2,Y,2,0
CUST101010,51,59429.38,web,US,41,48,12,1,N,2,0
CUST101011,58,30959.07,referral,Canada,19,303,9,1,Yes,3,0
CUST101012,52,39564.93,referral,UK,54,114,11,0,No,1,0
CUST101013,18,33737.13,app,India,4,342,15,0,Y,3,0
CUST101014,38,57043.58,APP ,Germany,1,250,8,0,Y,4,0
CUST101015,65,60711.55,Web,Canada,41,6,6,1,yes,,1
CUST101016,72,47692.61,referral,India,59,218,10,3, NO ,4,0
CUST101017,23,36906.05,referral,India,15,76,12,2,yes,5,0
CUST101018,45,49703.76,Web,Canada,54,178,10,1,no,2,1
CUST101019,34,42701.3,referral,US,8,144,6,2,No,,0
CUST101020,22,38057.44,app,US,15,153,9,1, YES ,5,0
CUST101021,48,55084.91,app,Germany,15,120,13,2,Y,4,0
CUST101022,22,38630.12,Web,US,50,123,13,2,No,3,0
CUST101023,55,26504.75, Referral,Germany,39,149,10,1,Yes,1,0
CUST101024,20,29838.28,referral,UK,22,267,7,2, YES ,4,0
CUST101025,70,25951.09, Referral,Canada,18,326,10,1,N,5,0
CUST101026,40,53712.68,referral,India,16,0,15,2,Yes,5,0
CUST101027,54,52256.08,APP ,Germany,2,160,6,1,N,5,1
CUST101028,70,51507.8,referral,US,36,243,7,1, NO ,2,0
CUST101029,54,58815.97,app,Germany,20,250,7,1,no,3,1
CUST101030,27,67879.38,web,Germany,16,63,9,1, NO ,2,1
CUST101031,27,41116,web,US,3,298,8,1, NO ,,0
CUST101032,36,56097.16,web,US,56,,8,0,Y,2,0
CUST101033,34,26305.77,web,Canada,30,296,11,0,N,5,0
CUST101034,38,70680.65, Referral,India,55,114,5,4, NO ,,0
CUST101035,31,31327.53, Referral,Canada,2,294,7,1,Y,1,1
CUST101036,26,39348.78,referral,Canada,35,0,16,1,N,1,0
CUST101037,63,41034.36, Referral,US,26,40,9,0,no,3,0
CUST101038,18,27105.94,referral,US,57,172,8,2,Yes,3,0
CUST101039,68,50488.63,APP ,India,5,87,5,1,Y,,0
CUST101040,62,53208.56,referral,Germany,2,97,10,2, YES ,1,0
CUST101041,30,47158.79,web,Canada,51,87,8,1, NO ,4,0
CUST101042,21,26896.29,Web,India,56,250,8,0,N,5,0
CUST101043,79,79750.79,Web,Canada,20,334,5,2,No,3,0
CUST101044,18,58238.46,app,Germany,34,140,13,4,Y,5,0
CUST101045,66,89513.33,app,Canada,34,70,12,1,N,3,0
CUST101046,57,37923.36,referral,UK,54,136,9,1, NO ,1,0
CUST101047,49,64368.23,Web,India,56,98,10,2,N,5,0
CUST101048,51,61689.11,web,US,55,150,7,2,Yes,2,0
CUST101049,45,45641.37, Referral,Canada,20,174,6,3,Y,3,0
CUST101050,48,71165.76,web,India,50,166,11,1,Y,2,0
CUST101051,25,43918.85,web,India,25,342,12,1,yes,,0
CUST101052,56,44586.63,referral,Canada,20,256,13,0,N,,0
CUST101053,43,-2071.45,referral,US,25,223,6,7, NO ,1,0
CUST101054,75,56135.42,APP ,US,53,329,11,0, NO ,1,0
CUST101055,51,30117.35,web,Canada,14,64,8,0,Y,,0
CUST101056,71,41739.18,web,India,47,,7,2,N,4,0
CUST101057,71,34606.71,referral,US,44,66,11,1,no,4,0
CUST101058,20,44506.53,referral,Canada,43,49,12,0,no,5,1
CUST101059,76,56658.2,APP ,Canada,43,313,6,1,No,3,0
CUST101060,67,50167.12,APP ,Canada,39,308,12,0,Y,5,0
CUST101061,29,60644.62,app,India,12,90,15,1,No,4,0
CUST101062,18,68984.44,Web,US,48,114,8,0,Yes,3,0
CUST101063,71,44468.06,web,India,5,56,8,2,N,5,0
CUST101064,61,42821.49,web,UK,2,341,5,2,Yes,1,0
CUST101065,22,64365.91,APP ,US,54,17,6,3,yes,3,0
CUST101066,47,65555.71,APP ,India,16,271,19,1,yes,4,1
CUST101067,47,61108.86,app,US,55,129,11,2, NO ,1,0
CUST101068,76,35717.32,Web,UK,30,268,8,1,Y,3,1
CUST101069,74,56339.83,app,Germany,47,79,10,2,Y,5,1
CUST101070,34,51642.06,Web,Canada,43,298,11,3, NO ,4,1
CUST101071,65,65787.93, Referral,India,38,309,11,0,No,5,1
CUST101072,64,207034.59,web,UK,45,201,10,1, NO ,,0
CUST101073,40,25000.85,app,UK,51,224,10,2,No,1,0
CUST101074,32,60353.55,APP ,US,42,158,16,1,Y,1,0
CUST101075,54,11624.47,app,US,24,203,12,1, YES ,3,0
CUST101076,38,39027.3, Referral,Canada,51,136,10,0, NO ,,0
CUST101077,31,34652.07,app,US,30,72,8,0,Y,1,1
CUST101078,19,34550.98,web,India,37,47,12,2,yes,5,0
CUST101079,28,38764.53, Referral,India,57,,11,1,yes,4,0
CUST101080,68,68260.6,APP ,India,59,266,15,3,yes,5,0
CUST101081,56,62308.33,APP ,Germany,53,339,12,3,Y,5,0
CUST101082,55,46224.04,referral,India,39,18,15,1, NO ,,0
CUST101083,77,67004.35, Referral,US,11,99,8,1,No,4,0
CUST101084,51,34065.54,referral,US,14,115,9,1,no,2,1
CUST101085,55,32025.75,referral,India,23,345,8,2,no,3,0
CUST101086,67,62953.95,web,UK,53,73,14,2,No,2,0
CUST101087,51,58694.65,app,UK,16,279,9,0,No,3,0
CUST101088,35,43096.05,APP ,UK,50,268,13,1, NO ,4,1
CUST101089,47,32968.09,APP ,Canada,21,124,10,2, YES ,1,0
CUST101090,32,71895.98,app,Germany,55,115,8,4,No,4,1
CUST101091,44,24198.46,APP ,India,55,173,7,0,yes,2,1
CUST101092,68,41023.61,app,Canada,4,180,11,0,Yes,5,0
CUST101093,51,53428.65, Referral,UK,33,225,15,2, YES ,3,0
CUST101094,69,77032.47,web,India,54,156,7,4,Y,3,0
CUST101095,74,55746.5,web,Canada,47,163,13,1,yes,2,0
CUST101096,55,57204.57,web,US,14,70,10,4,no,1,1
CUST101097,50,41459.24,app,UK,19,221,8,5,Y,4,0
CUST101098,41,58527.2,app,Canada,59,125,11,4,No,2,1
CUST101099,32,51579.64,Web,US,5,144,12,0, NO ,4,0
CUST101100,77,26173.03,APP ,UK,36,175,12,0,N,1,0
CUST101101,47,61894.02,APP ,Germany,31,151,9,1, YES ,5,0
CUST101102,72,64555.9,Web,UK,45,,6,1, YES ,4,0
CUST101103,59,62050.48,Web,Germany,18,,10,1,no,1,0
CUST101104,68,50499.92,web,Germany,44,84,13,1,No,2,0
CUST101105,34,35657.35,Web,Germany,31,363,7,1,N,5,0
CUST101106,22,15362.24,app,India,55,120,9,0,No,5,1
CUST101107,46,52355.8,referral,India,30,128,5,1,No,5,0
CUST101108,21,66229.13,app,Germany,21,5,12,4,Y,3,0
CUST101109,27,64932.99,Web,US,47,333,13,1,no,1,0
CUST101110,73,62241.09,APP ,Germany,30,182,14,0,no,4,1
CUST101111,34,48886.84,app,Canada,55,37,8,2,No,2,0
CUST101112,27,66311.96,APP ,Germany,41,115,8,2, NO ,5,0
CUST101113,34,63862.43,app,India,4,101,10,0,yes,5,1
CUST101114,77,43660.5,APP ,India,5,7,11,2, NO ,5,1
CUST101115,37,60148.97, Referral,Canada,41,217,6,3, NO ,1,0
CUST101116,41,41960.61,app,Canada,45,206,12,1,Yes,2,1
CUST101117,22,58100.36,APP ,UK,10,77,12,0,N,1,0
CUST101118,51,30513.25,referral,US,27,54,16,3,yes,2,1
CUST101119,23,31666.82,web,US,16,303,16,1,Y,,0
CUST101120,70,65873.11,app,US,30,227,11,2, NO ,3,0
CUST101121,19,64063.4,referral,India,13,87,5,2,N,2,1
CUST101122,30,59504.17,web,US,36,9,14,2,Yes,1,0
CUST101123,79,51319.53,app,UK,21,307,13,0,yes,1,0
CUST101124,60,14130.88,referral,UK,45,289,7,2, NO ,1,0
CUST101125,60,48876.86,referral,US,53,163,9,4,N,,0
CUST101126,65,56812.75, Referral,Canada,40,,15,0, YES ,2,0
CUST101127,28,41979,referral,UK,45,316,9,3,no,2,0
CUST101128,68,39312.59, Referral,Canada,15,143,12,2,yes,2,1
CUST101129,64,71666.31,Web,India,20,334,7,1, NO ,2,0
CUST101130,74,49095.67,APP ,UK,20,17,14,4,No,5,1
CUST101131,40,56821.93,web,Canada,45,70,9,0,Y,5,0
CUST101132,72,61611.97,APP ,US,55,174,6,3,yes,1,0
CUST101133,33,34978.44,APP ,India,59,341,8,2,N,5,0
CUST101134,48,52898.11, Referral,Germany,5,287,15,0,yes,2,1
CUST101135,28,69794.67,APP ,Germany,54,298,17,4,N,2,0
CUST101136,71,77288.35,referral,US,54,338,6,1, NO ,5,0
CUST101137,33,50599.05, Referral,India,32,247,11,1,Yes,4,0
CUST101138,25,46430.85,APP ,India,6,,12,2,No,1,1
CUST101139,21,54035.36, Referral,India,30,,10,0, NO ,3,0
CUST101140,57,53654.56,Web,India,26,305,5,2, YES ,1,0
CUST101141,21,70801.37, Referral,Germany,37,,12,1,Yes,1,1
CUST101142,73,35054.12,app,Canada,13,203,8,1, YES ,1,0
CUST101143,42,45801.9,referral,India,29,340,18,2, NO ,5,1
CUST101144,20,33242.88,web,Canada,5,122,5,2,Y,1,1
CUST101145,49,34818.58,app,India,25,57,11,1, NO ,,0
CUST101146,20,55648.61,app,UK,13,338,8,4,Y,1,0
CUST101147,44,62147.87,app,UK,24,200,10,2,N,2,0
CUST101148,46,40259.12,APP ,UK,31,111,15,2,No,5,1
CUST101149,49,61581.42, Referral,India,20,127,10,2,Yes,5,0
CUST101150,67,66673.68, Referral,Canada,55,35,6,2,No,1,1
CUST101151,78,79020.59,APP ,Germany,8,233,13,3, NO ,2,0
CUST101152,75,51046.2,referral,US,9,309,9,1,Yes,2,0
CUST101153,68,40403.53,APP ,Germany,21,46,10,2,N,2,0
CUST101154,36,34962.92,APP ,India,51,114,13,2,N,2,0
CUST101155,38,33473.1,APP ,UK,20,254,5,1,N,,0
CUST101156,22,68746.71,referral,UK,15,222,7,2,no,5,0
CUST101157,35,27273.57,referral,Canada,26,123,6,2,No,2,0
CUST101158,45,68266.23,Web,India,54,,5,1, NO ,,0
CUST101159,59,36973.38,Web,Germany,42,95,9,0, YES ,3,0
CUST101160,78,39721.91,Web,India,11,,9,1,Y,5,0
CUST101161,39,47726.67,Web,India,37,119,6,2,Yes,4,0
CUST101162,38,39445.18, Referral,UK,41,100,14,1,no,1,0
CUST101163,23,63979.7,app,Germany,11,102,9,0,Y,5,1
CUST101164,18,77200.16,app,US,27,165,12,3,Yes,4,0
CUST101165,22,40138.52,Web,UK,30,185,12,1,no,1,1
CUST101166,58,43516.43,Web,Germany,19,31,4,4,Y,1,0
CUST101167,29,47550.19,web,Canada,34,65,8,1,Y,1,1
CUST101168,43,58115.85,app,UK,38,178,12,1,no,,0
CUST101169,63,47697.74,web,Canada,23,266,7,2,Y,2,0
CUST101170,51,70808.86,web,UK,53,,11,1,Yes,1,0
CUST101171,66,67199.36,APP ,India,1,200,10,0, YES ,,0
CUST101172,31,32218.06, Referral,Germany,3,357,6,0,Yes,1,0
CUST101173,43,57814.52,referral,Canada,3,,8,0,Y,,0
CUST101174,62,72805.09,app,UK,28,274,14,0,yes,1,0
CUST101175,44,42578.29,Web,Canada,14,167,6,2,N,5,0
CUST101176,26,45586.03,Web,UK,52,262,7,4,no,4,1
CUST101177,43,42079.45,referral,UK,30,132,12,2,yes,1,0
CUST101178,74,42393.87,app,US,58,,10,1,Yes,4,0
CUST101179,64,24973.23,Web,US,54,343,8,1,Y,4,0
CUST101180,74,30075.28,Web,US,5,175,20,2,No,3,0
CUST101181,39,51162.11,APP ,Canada,49,10,15,0, YES ,4,0
CUST101182,64,72703.97,web,India,15,200,9,3,No,3,0
CUST101183,73,40799.59,Web,UK,38,296,6,1,N,1,0
CUST101184,47,40358.64, Referral,Germany,14,2,8,1,yes,2,0
CUST101185,60,75522.82,app,US,14,213,10,0, NO ,3,0
CUST101186,65,33376.14, Referral,Canada,57,295,14,2,yes,4,1
CUST101187,78,25081.35,referral,Canada,59,306,8,2, NO ,4,1
CUST101188,34,37572.27,APP ,Canada,49,31,15,3,yes,1,0
CUST101189,43,40058.23,app,Germany,8,47,11,1,Yes,3,0
CUST101190,53,23788.2,APP ,Germany,8,326,14,2,N,1,0
CUST101191,18,48079.37,web,US,19,251,7,3, YES ,,0
CUST101192,25,64226.7,Web,Germany,32,198,12,3,N,2,0
CUST101193,66,30710.68,app,US,31,88,12,2,Yes,5,0
CUST101194,52,51313.67,referral,Germany,29,108,19,0,N,1,0
CUST101195,78,55939.04,web,Germany,41,290,12,1, YES ,4,1
CUST101196,69,48749.24,web,Germany,11,107,6,1,Y,1,1
CUST101197,32,52785.39,APP ,US,45,39,13,2,Yes,3,1
CUST101198,64,52959.91,web,UK,13,51,7,1, NO ,1,0
CUST101199,73,37809.08,app,US,27,111,11,0, NO ,2,1
CUST101200,39,72478.74,APP ,UK,56,294,14,0,Y,3,0
CUST101201,31,68716.35,web,Canada,19,67,11,6,Y,4,0
CUST101202,43,67848.67,referral,Canada,26,,11,2,yes,,1
CUST101203,45,65205.14, Referral,US,53,331,11,0,No,3,1
CUST101204,40,26375.31,app,UK,51,208,12,0, YES ,,1
CUST101205,31,63890.94,referral,UK,37,64,10,3,yes,1,0
CUST101206,41,59834.02,referral,UK,48,61,10,1,Yes,5,0
CUST101207,19,26952.15,APP ,Canada,9,257,18,3,no,4,0
CUST101208,62,46776.34,Web,US,28,133,11,0,Yes,2,1
CUST101209,43,54151.9,APP ,India,32,121,7,1, YES ,2,0
CUST101210,31,74964.76,app,UK,52,330,12,1,No,2,0
CUST101211,76,60870.86,app,UK,54,170,11,2,Yes,1,0
CUST101212,73,37031.51,APP ,India,3,,8,2,No,2,0
CUST101213,68,75430.83,Web,US,51,295,6,1,no,2,1
CUST101214,24,50656.7,APP ,UK,32,88,8,1, NO ,3,0
CUST101215,20,46162.38,app,US,5,166,10,2,no,3,0
CUST101216,64,45093.23,Web,UK,8,27,9,0,N,2,1
CUST101217,40,25646.67,app,Germany,14,237,6,1,Y,2,0
CUST101218,63,48353.46,Web,UK,56,335,18,2, YES ,3,1
CUST101219,60,57462.28,Web,Germany,3,62,8,0,Yes,1,1
CUST101220,64,44219.25,APP ,US,24,254,10,0,Y,3,0
CUST101221,77,56306.79,APP ,UK,13,40,9,3,yes,3,0
CUST101222,62,37034.13,APP ,Canada,43,28,7,1, YES ,3,0
CUST101223,35,47886.08,Web,Canada,29,,6,1,yes,3,0
CUST101224,75,54748.1,Web,India,8,79,10,1,yes,5,0
CUST101225,55,52844.91,app,Canada,51,50,12,3,N,4,0
CUST101226,52,25918.02,referral,Germany,42,111,10,1,yes,1,0
CUST101227,68,43414.91,APP ,Canada,31,360,11,0,yes,1,0
CUST101228,32,75161.94, Referral,Canada,26,300,13,3, NO ,2,0
CUST101229,42,42613.31,app,Canada,18,89,7,5,Yes,5,0
CUST101230,72,50237.11,app,UK,58,228,11,2, NO ,2,0
CUST101231,54,48698.66,web,India,18,149,9,1,Y,1,0
CUST101232,45,73523.6,APP ,US,57,242,9,0,Y,1,0
CUST101233,27,69355.52,app,India,7,137,10,1,No,2,1
CUST101234,56,62112.96,web,Germany,48,134,7,1,yes,4,0
CUST101235,74,35401.37, Referral,UK,38,88,8,1,no,2,1
